Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-07-01,0.295, 1990,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-07-11,0.409, 1990,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-07-21,0.511, 1990,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-08-01,0.486, 1990,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-08-11,0.424, 1990,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-08-21,0.321, 1990,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-09-01,0.273, 1990,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-09-11,0.232, 1990,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-09-21,0.212, 1990,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-10-01,0.186, 1990,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-10-11,0.21, 1990,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-10-21,0.216, 1990,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-11-01,0.207, 1990,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-11-11,0.177, 1990,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-11-21,0.177, 1990,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-12-01,0.263, 1990,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-12-11,0.411, 1990,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1990-12-21,0.375, 1990,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-01-01,0.29, 1991,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-01-11,0.256, 1991,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-01-21,0.395, 1991,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-02-01,0.452, 1991,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-02-11,0.436, 1991,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-02-21,0.415, 1991,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-03-01,0.374, 1991,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-03-11,0.381, 1991,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-03-21,0.381, 1991,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-04-01,0.347, 1991,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-04-11,0.371, 1991,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-04-21,0.356, 1991,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-05-01,0.448, 1991,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-05-11,0.427, 1991,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-05-21,0.37, 1991,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-06-01,0.361, 1991,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-06-11,0.262, 1991,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-06-21,0.278, 1991,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-07-01,0.321, 1991,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-07-11,0.343, 1991,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-07-21,0.311, 1991,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-08-01,0.206, 1991,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-08-11,0.143, 1991,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-08-21,0.203, 1991,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-09-01,0.363, 1991,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-09-11,0.455, 1991,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-09-21,0.48, 1991,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-10-01,0.5, 1991,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-10-11,0.555, 1991,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-10-21,0.422, 1991,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-11-01,0.358, 1991,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-11-11,0.365, 1991,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-11-21,0.364, 1991,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-12-01,0.385, 1991,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-12-11,0.404, 1991,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1991-12-21,0.378, 1991,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-01-01,0.362, 1992,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-01-11,0.365, 1992,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-01-21,0.422, 1992,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-02-01,0.411, 1992,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-02-11,0.396, 1992,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-02-21,0.379, 1992,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-03-01,0.415, 1992,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-03-11,0.428, 1992,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-03-21,0.404, 1992,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-04-01,0.371, 1992,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-04-11,0.332, 1992,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-04-21,0.285, 1992,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-05-01,0.414, 1992,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-05-11,0.398, 1992,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-05-21,0.397, 1992,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-06-01,0.36, 1992,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-06-11,0.34, 1992,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-06-21,0.346, 1992,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-07-01,0.38, 1992,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-07-11,0.383, 1992,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-07-21,0.327, 1992,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-08-01,0.221, 1992,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-08-11,0.201, 1992,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-08-21,0.258, 1992,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-09-01,0.29, 1992,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-09-11,0.274, 1992,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-09-21,0.258, 1992,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-10-01,0.225, 1992,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-10-11,0.238, 1992,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-10-21,0.286, 1992,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-11-01,0.37, 1992,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-11-11,0.462, 1992,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-11-21,0.498, 1992,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-12-01,0.364, 1992,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-12-11,0.34, 1992,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1992-12-21,0.341, 1992,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-01-01,0.397, 1993,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-01-11,0.412, 1993,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-01-21,0.474, 1993,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-02-01,0.455, 1993,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-02-11,0.438, 1993,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-02-21,0.418, 1993,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-03-01,0.453, 1993,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-03-11,0.497, 1993,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-03-21,0.544, 1993,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-04-01,0.534, 1993,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-04-11,0.506, 1993,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-04-21,0.5, 1993,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-05-01,0.533, 1993,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-05-11,0.518, 1993,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-05-21,0.464, 1993,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-06-01,0.433, 1993,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-06-11,0.445, 1993,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-06-21,0.444, 1993,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-07-01,0.45, 1993,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-07-11,0.496, 1993,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-07-21,0.548, 1993,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-08-01,0.616, 1993,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-08-11,0.626, 1993,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-08-21,0.596, 1993,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-09-01,0.551, 1993,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-09-11,0.523, 1993,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-09-21,0.467, 1993,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-10-01,0.447, 1993,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-10-11,0.517, 1993,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-10-21,0.542, 1993,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-11-01,0.621, 1993,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-11-11,0.653, 1993,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-11-21,0.568, 1993,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-12-01,0.546, 1993,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-12-11,0.58, 1993,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1993-12-21,0.667, 1993,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-01-01,0.723, 1994,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-01-11,0.741, 1994,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-01-21,0.7, 1994,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-02-01,0.665, 1994,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-02-11,0.631, 1994,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-02-21,0.638, 1994,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-03-01,0.666, 1994,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-03-11,0.643, 1994,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-03-21,0.689, 1994,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-04-01,0.674, 1994,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-04-11,0.745, 1994,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-04-21,0.72, 1994,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-05-01,0.687, 1994,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-05-11,0.616, 1994,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-05-21,0.59, 1994,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-06-01,0.558, 1994,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-06-11,0.547, 1994,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-06-21,0.5, 1994,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-07-01,0.457, 1994,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-07-11,0.49, 1994,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-07-21,0.58, 1994,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-08-01,0.667, 1994,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-08-11,0.675, 1994,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-08-21,0.632, 1994,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-09-01,0.658, 1994,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-09-11,0.629, 1994,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-09-21,0.514, 1994,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-10-01,0.425, 1994,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-10-11,0.415, 1994,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-10-21,0.398, 1994,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-11-01,0.439, 1994,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-11-11,0.491, 1994,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-11-21,0.529, 1994,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-12-01,0.524, 1994,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-12-11,0.531, 1994,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1994-12-21,0.54, 1994,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-01-01,0.513, 1995,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-01-11,0.482, 1995,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-01-21,0.445, 1995,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-02-01,0.423, 1995,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-02-11,0.414, 1995,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-02-21,0.413, 1995,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-03-01,0.43, 1995,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-03-11,0.48, 1995,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-03-21,0.514, 1995,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-04-01,0.551, 1995,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-04-11,0.573, 1995,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-04-21,0.492, 1995,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-05-01,0.513, 1995,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-05-11,0.515, 1995,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-05-21,0.475, 1995,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-06-01,0.465, 1995,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-06-11,0.485, 1995,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-06-21,0.414, 1995,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-07-01,0.471, 1995,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-07-11,0.578, 1995,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-07-21,0.658, 1995,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-08-01,0.692, 1995,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-08-11,0.682, 1995,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-08-21,0.642, 1995,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-09-01,0.632, 1995,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-09-11,0.535, 1995,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-09-21,0.366, 1995,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-10-01,0.289, 1995,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-10-11,0.251, 1995,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-10-21,0.244, 1995,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-11-01,0.311, 1995,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-11-11,0.361, 1995,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-11-21,0.385, 1995,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-12-01,0.319, 1995,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-12-11,0.243, 1995,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1995-12-21,0.171, 1995,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-01-01,0.131, 1996,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-01-11,0.141, 1996,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-01-21,0.235, 1996,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-02-01,0.282, 1996,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-02-11,0.312, 1996,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-02-21,0.347, 1996,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-03-01,0.349, 1996,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-03-11,0.366, 1996,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-03-21,0.372, 1996,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-04-01,0.4, 1996,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-04-11,0.413, 1996,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-04-21,0.356, 1996,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-05-01,0.449, 1996,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-05-11,0.431, 1996,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-05-21,0.38, 1996,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-06-01,0.329, 1996,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-06-11,0.326, 1996,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-06-21,0.402, 1996,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-07-01,0.499, 1996,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-07-11,0.603, 1996,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-07-21,0.658, 1996,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-08-01,0.671, 1996,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-08-11,0.617, 1996,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-08-21,0.522, 1996,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-09-01,0.474, 1996,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-09-11,0.426, 1996,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-09-21,0.347, 1996,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-10-01,0.236, 1996,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-10-11,0.23, 1996,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-10-21,0.23, 1996,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-11-01,0.271, 1996,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-11-11,0.343, 1996,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-11-21,0.384, 1996,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-12-01,0.388, 1996,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-12-11,0.353, 1996,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1996-12-21,0.326, 1996,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-01-01,0.277, 1997,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-01-11,0.268, 1997,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-01-21,0.325, 1997,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-02-01,0.37, 1997,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-02-11,0.445, 1997,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-02-21,0.577, 1997,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-03-01,0.488, 1997,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-03-11,0.483, 1997,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-03-21,0.434, 1997,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-04-01,0.452, 1997,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-04-11,0.501, 1997,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-04-21,0.411, 1997,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-05-01,0.506, 1997,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-05-11,0.551, 1997,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47587,Louga,1997-05-21,0.617, 1997,05,3, ,FAO-ASIS
