Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1970","1970","100 g/ha","30000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1970","1970","t","3000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1971","1971","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1971","1971","100 g/ha","30000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1971","1971","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1972","1972","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1972","1972","100 g/ha","21050","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1972","1972","t","2105","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1973","1973","ha","2000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1973","1973","100 g/ha","45400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1973","1973","t","9080","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1974","1974","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1974","1974","100 g/ha","46154","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1974","1974","t","12000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1975","1975","ha","3200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1975","1975","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1975","1975","t","16000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1976","1976","ha","3400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1976","1976","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1976","1976","t","17000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1977","1977","ha","3600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1977","1977","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1977","1977","t","18000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1978","1978","ha","3700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1978","1978","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1978","1978","t","18500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1979","1979","ha","3700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1979","1979","100 g/ha","50541","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1979","1979","t","18700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1980","1980","ha","3800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1980","1980","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1980","1980","t","19000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1981","1981","ha","3900","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1981","1981","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1981","1981","t","19500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1982","1982","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1982","1982","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1982","1982","t","20000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1983","1983","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1983","1983","100 g/ha","48750","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1983","1983","t","19500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1984","1984","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1984","1984","100 g/ha","48250","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1984","1984","t","19300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1985","1985","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1985","1985","100 g/ha","48889","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1985","1985","t","22000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1986","1986","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1986","1986","100 g/ha","51111","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1986","1986","t","23000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1987","1987","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1987","1987","100 g/ha","53333","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1987","1987","t","24000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1988","1988","ha","4600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1988","1988","100 g/ha","56522","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1988","1988","t","26000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1989","1989","ha","4800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1989","1989","100 g/ha","64583","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1989","1989","t","31000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1990","1990","ha","4700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1990","1990","100 g/ha","59574","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1990","1990","t","28000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1991","1991","ha","4600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1991","1991","100 g/ha","56522","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1991","1991","t","26000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1992","1992","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1992","1992","100 g/ha","53333","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1992","1992","t","24000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1993","1993","ha","4276","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1993","1993","100 g/ha","62981","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1993","1993","t","26927.63","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1994","1994","ha","5091","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1994","1994","100 g/ha","60002","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1994","1994","t","30547","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1995","1995","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01323","Oranges","1995","1995","100 g/ha","70000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01323","Oranges","1995","1995","t","28000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01323","Oranges","1996","1996","ha","3370","X","Figure from international organizations","Unofficial figure"
